ncID,tarID,Interaction
n337770,Q8R1B4,0
n385405,P62320,0
n342606,P62136,0
n337815,Q8T3P8,0
n409649,Q9UL18,0
n423538,O00566,0
n269034,P53276,0
n371778,Q99020,0
n275218,Q9HCK5,0
n283813,Q03096,0
n278076,O43172,0
n6008,Q04177,0
n264800,P43321,0
n338763,P0ACF0,0
n280197,Q05900,0
n410203,P26599,0
n336993,P50534,0
n345046,O95707,0
n374801,Q9UHB9,0
n270237,P10180,0
n269472,P18102,0
n272581,Q07350,0
n283524,O75494,0
n344995,P17980,0
n382149,Q8MXS2,0
n295830,P61979,0
n368443,P83876,0
n341446,Q9QXA5,0
n338731,P29341,0
n374240,Q9VVW5,0
n405311,Q61656,0
n276216,P02828,0
n288193,P11633,0
n346186,P41230,0
n379342,P47083,0
n367885,P23865,0
n433,Q03096,0
n379095,Q7L014,0
n268984,Q00539,0
n560,P40204,0
n384234,Q7L2J0,0
n288936,P10155,0
n291149,P15514,0
n338414,P77398,0
n345110,Q8IYM9,0
n286089,P63163,0
n268102,Q9Y333,0
n283634,Q9VVW5,0
n381526,P40417,0
n270820,P0A9E2,0
n283413,O00566,0
n382000,Q01130,0
n385488,P61964,0
n345888,P37231,0
n339264,Q92994,0
n342543,O94992,0
n410038,P17735,0
n409519,P06843,0
n6118,O60832,0
n369453,Q7Z3B3,0
n375462,O75817,0
n415449,Q9CQI7,0
n381037,P62136,0
n342315,Q969L4,0
n203786,O09106,0
n378100,P29341,0
n3827,P11633,0
n278464,P83876,0
n325854,Q06819,0
n380900,P49711,0
n286533,P47093,0
n382996,P15646,0
n385188,Q06787,0
n385210,Q16533,0
n338522,Q99207,0
n417328,Q14764,0
n385130,P32807,0
n283879,P62305,0
n370117,P26368,0
n417510,P17735,0
n285016,P62304,0
n277572,P24785,0
n282446,Q9H9G7,0
n342658,Q8VE97,0
n285317,O88569,0
n281394,Q8K4Z5,0
n281201,P69913,0
n386856,P25208,0
n4870,P33203,0
n406198,Q9H0W8,0
n339223,Q06406,0
n272083,P40055,0
n339384,O54864,0
n346109,Q16533,0
n341783,O60341,0
n266341,Q03096,0
n406299,Q04437,0
n285374,Q8CCF0,0
n267072,Q13127,0
n344791,Q9H0E3,0
n5015,Q86X94,0
n267823,P83876,0
n266174,P13393,0
n342053,Q14F19,0
n409709,P62318,0
n385727,P49711,0
n386343,G5EBF5,0
n383639,P13393,0
n407442,Q02260,0
n340115,Q5F2E7,0
n414343,Q00416,0
n414224,P97480,0
n339486,P01236,0
n340756,G5EDI8,0
n339095,O75494,0
n265359,O95707,0
n366290,P62136,0
n370995,O54864,0
n282429,Q8N3U4,0
n271254,Q9CQJ4,0
n6131,P60484,0
n340108,P38882,0
n283970,B7ZL34,0
n370153,P83369,0
n274129,P0A6M8,0
n416064,Q9NY12,0
n325160,P11531,0
n382495,Q9H9G7,0
n265983,Q96DU9,0
n290540,P40055,0
n288423,P62320,0
n384140,Q8IYM9,0
n381789,P23246,0
n293373,Q91WM3,0
n275062,P15514,0
n415254,Q9BUQ8,0
n6130,Q94535,0
n407098,Q06819,0
n265007,O88974,0
n346428,P0CE47,0
n342566,Q8IYM9,0
n383191,Q01081,0
n338139,Q62348,0
n559,P62305,0
n1868,Q24562,0
n375457,Q62348,0
n341398,O95793,0
n286385,P40055,0
n288363,Q12368,0
n287183,Q8R1B4,0
n280504,Q05900,0
n340905,Q8WWY3,0
n274956,P62320,0
n288323,P09661,0
n279264,A6ZPU3,0
n6165,Q14764,0
n282695,P23865,0
n271449,Q99181,0
n332606,P15514,0
n341903,Q9VW15,0
n378490,P13445,0
n270653,Q04500,0
n414343,P38996,0
n281828,P41696,0
n272692,P02340,0
n292173,Q9Y6Y0,0
n371761,P55099,0
n274690,Q8T3P8,0
n406191,P55099,0
n372524,P26368,0
n284233,Q12874,0
n379834,Q96DI7,0
n384656,P02930,0
n386315,P19474,0
n342183,P55099,0
n287203,O14980,0
n268622,Q04693,0
n337770,P0ACF4,0
n294699,Q8CJG0,0
n267386,O94992,0
n338522,Q03096,0
n341824,O43172,0
n5296,P23865,0
n380500,Q9V3W7,0
n268866,Q62376,0
n290893,Q03096,0
n382490,Q0P7C9,0
n295741,Q07955,0
n342961,P19474,0
n287680,Q0P7C9,0
n384690,Q9H0E3,0
n283521,Q12499,0
n387641,P19339,0
n364596,Q61188,0
n332579,Q9UL18,0
n342328,Q01081,0
n375473,Q9CQI7,0
n385139,Q01105,0
n274998,Q8WXF1,0
n275272,Q15022,0
n270550,Q9V3W7,0
n342583,Q6IPL9,0
n341821,Q5F2E7,0
n342983,G5EGR6,0
n342500,B7ZL34,0
n418868,O95707,0
n275917,P35268,0
n345701,Q6P2Q9,0
n384202,P24785,0
n381580,Q9D600,0
n424058,O94992,0
n272838,Q12136,0
n339293,P29341,0
n342331,P02930,0
n286949,P10121,0
n342336,P01236,0
n379300,P0ACH5,0
n383634,P83876,0
n338147,P49704,0
n337914,P25208,0
n410072,Q99207,0
n288337,Q9BUQ8,0
n273081,P42669,0
n2156,P49704,0
n369453,P33334,0
n414322,Q9NVP2,0
n285394,Q8MXS2,0
n345249,Q9H0E3,0
n377642,P20424,0
n4682,Q8NEI3,0
n4881,Q9QXA5,0
n379110,P40070,0
n4880,Q06217,0
n364180,P97480,0
n337928,Q9Y3B4,0
n288515,P49963,0
n273012,P32605,0
n286260,Q99NB9,0
n277177,Q13127,0
n278085,B1IVL4,0
n371891,P40417,0
n371907,Q9UKC9,0
n386097,Q06506,0
n364760,Q9V4Q8,0
n274293,Q06679,0
n5436,O00566,0
n271077,P42184,0
n386627,Q9V4Q8,0
n333015,Q9HCJ0,0
n384573,P37231,0
n339216,P40018,0
n405510,Q96PU8,0
n378520,P38429,0
n339393,C8TVH5,0
n283941,Q04305,0
n338615,P33203,0
n288193,G5EDI8,0
n266319,P02825,0
n338652,P24785,0
n285223,P04637,0
n274453,I6L9I7,0
n379107,Q92994,0
n279029,Q08492,0
n372986,Q02260,0
n178128,P0AG67,0
n363904,Q13148,0
n267729,P06843,0
n5561,P49704,0
n271454,Q15428,0
n406442,P53276,0
n342662,Q6PJX3,0
n345139,O43818,0
n266402,P0A6X3,0
n374027,P06843,0
n345138,Q9UHX1,0
n340189,Q9Y3B4,0
n341492,O94992,0
n338390,P0AFZ3,0
n269743,Q7KA80,0
n339984,P49955,0
n276216,Q15427,0
n346282,G5EBF5,0
n344711,O00425,0
n379821,Q2YDW7,0
n288284,Q6P2Q9,0
n384210,Q5F2E7,0
n284013,Q13435,0
n339552,O43447,0
n297132,Q12220,0
n340742,O76094,0
n377295,P0ACG1,0
n291135,P35453,0
n343062,Q06506,0
n408071,Q9NY12,0
n178012,Q02354,0
n346311,Q15427,0
n338859,Q9H633,0
n286673,Q13952,0
n6034,P49963,0
n408221,Q62348,0
n291161,P38282,0
n338812,P15172,0
n276455,P23246,0
n285580,P23246,0
n415308,Q62348,0
n387266,Q94535,0
n340115,P84243,0
n267823,P17980,0
n286168,Q9HCE1,0
n273613,Q9NV31,0
n5726,O60341,0
n379023,P09234,0
n271769,Q99181,0
n275479,Q00539,0
n344992,P20053,0
n364686,Q9NZI8,0
n4880,P97474,0
n344894,Q99613,0
n325594,P41696,0
n342883,O76094,0
n376590,Q8CHK4,0
n340002,Q06679,0
n274431,Q00899,0
n381280,Q9Y6Y0,0
n285317,P19474,0
n370880,Q13838,0
n330,P17735,0
n385223,Q99181,0
n370090,P32605,0
n381351,Q6IBM8,0
n338960,P32916,0
n383718,P49963,0
n385291,P01236,0
n284842,Q7Z3B3,0
n288354,Q8T3P8,0
n280793,Q96BK5,0
n372903,Q61188,0
n375212,P40968,0
n266893,P48810,0
n339878,P19447,0
n268836,Q61188,0
n338547,Q5F2E7,0
n406795,P09012,0
n385036,Q96G21,0
n267141,Q15428,0
n294377,Q9NVP2,0
n266151,Q505Q1,0
n345637,P17133,0
n380489,J9JEG3,0
n277159,Q9BXP5,0
n383076,P13393,0
n342938,Q15427,0
n337977,Q7L2J0,0
n379043,Q2YDW7,0
n4435,O14980,0
n293889,P0AD96,0
n369984,Q3MI39,0
n342662,Q9UK45,0
n6118,P02828,0
n279309,P53830,0
n267712,D3QQ79,0
n342875,P23511,0
n288418,P62318,0
n407138,Q9Z2D6,0
n342030,Q01844,0
n345904,Q13435,0
n340232,Q9W0Y8,0
n272675,Q9H814,0
n411064,P0AG67,0
n284228,P40070,0
n281187,Q08492,0
n342429,Q9UK45,0
n284955,O14746,0
n265930,Q60795,0
n338637,P10121,0
n281766,P08047,0
n4864,P84243,0
n333422,Q12499,0
n339035,P32899,0
n340277,P83877,0
n344848,P77398,0
n342328,Q15717,0
n338833,P0AA16,0
n276280,Q9N3S3,0
n369699,Q7TPM0,0
n338503,Q96G21,0
n3922,Q8IUX4,0
n345289,Q01844,0
n370452,P62320,0
n276105,P97440,0
n346464,Q8N3U4,0
n339567,Q9V3W7,0
n338824,P14210,0
n272286,Q8NDV7,0
n342724,O94992,0
n381216,P21538,0
n271140,A0PJ92,0
n287411,Q12136,0
n338747,Q61164,0
n387439,P0ACG1,0
n274579,Q9Z148,0
n177816,O00566,0
n377684,Q60795,0
n269584,P53276,0
n282053,Q24562,0
n274431,P33399,0
n266285,P15938,0
n406816,D3QQ79,0
n289310,P50535,0
n269922,Q02555,0
n385139,P40055,0
n274723,Q92994,0
n283970,P09234,0
n283004,P11938,0
n280773,P13393,0
n275140,O43818,0
n269951,Q8VE18,0
n339936,Q13285,0
n372533,P0A6M8,0
n414362,P10155,0
n411719,P19736,0
n340755,Q6IPL9,0
n345070,P33334,0
n372993,P0ACF8,0
n6120,P0A6X3,0
n342689,Q17339,0
n342968,Q9UHB9,0
n269584,Q60795,0
n274266,P17980,0
n383186,Q00723,0
n293192,Q15233,0
n283647,Q04693,0
n342612,Q96RK9,0
n340858,Q12460,0
n339936,Q17339,0
n374109,O08848,0
n384290,P78345,0
n324635,P32899,0
n387265,P54999,0
n340066,Q7L2J0,0
n368098,Q60795,0
n336293,P42184,0
n284873,A0PJ92,0
n387266,P52943,0
n6162,Q6IBM8,0
n386592,Q60795,0
n339736,Q9BUQ8,0
n342871,C8UF15,0
n288354,Q2YDW7,0
n341546,P07910,0
n273140,P00579,0
n266910,P60842,0
n420520,P26017,0
n341574,Q12368,0
n337649,P01344,0
n279049,Q15459,0
n339993,P0A6M8,0
n407413,P62315,0
n384285,Q03338,0
n384091,Q9Y6M1,0
n276591,Q02554,0
n346337,P40070,0
n384213,Q05900,0
n335530,Q7TPM0,0
n342961,P62318,0
n271843,Q05022,0
n263900,P29341,0
n333358,Q13952,0
n6139,P35268,0
n342280,P62318,0
n407444,Q12499,0
n385951,P97474,0
n285878,P19338,0
n293778,P02828,0
n339925,P78345,0
n387476,P04150,0
n279882,Q02931,0
n387402,Q03782,0
n276997,Q03338,0
n371453,Q4VA08,0
n423837,P83876,0
n283645,P62307,0
n268178,Q04177,0
n267792,Q9VW15,0
n276235,P53207,0
n344598,Q17339,0
n387128,Q06787,0
n342776,P62315,0
n285813,Q99575,0
n338221,P05067,0
n340444,Q06506,0
n288474,O14980,0
n375703,P10121,0
n386815,Q06506,0
n346461,P01344,0
n272581,Q6IPL9,0
n384026,P32581,0
n276318,P04150,0
n341809,P08775,0
n277840,P19339,0
n381057,Q99613,0
n377683,P19338,0
n560,Q9Y3B4,0
n288790,O00425,0
n384841,Q7TPM0,0
n286730,Q96DU9,0
n370725,C8TVH5,0
n340200,Q06787,0
n345701,P62140,0
n292519,Q8WXF1,0
n272581,P0ACG1,0
n385991,Q9Y4Z0,0
n275777,P25337,0
n284144,P19736,0
n266549,P07910,0
n338833,Q8K4Z5,0
n378782,Q969L4,0
n268841,P08621,0
n268826,Q60795,0
n346272,Q99613,0
n346334,P48810,0
n291048,Q9JKF1,0
n365664,Q00899,0
n289885,Q15428,0
n410076,P83876,0
n340793,Q8WXF1,0
n338231,O75643,0
n378721,P08621,0
n4864,C8TKH6,0
n346337,P20424,0
n294316,P91240,0
n284448,P47083,0
n366704,Q94535,0
n337986,O60341,0
n341760,O14746,0
n383551,P0AA16,0
n273923,Q7TPM0,0
n281766,Q9H9G7,0
n276298,P40055,0
n339300,P0C077,0
n374538,Q7TPM0,0
n385210,Q02354,0
n288118,P50750,0
n286171,Q13523,0
n385813,G5EBF5,0
n340309,P62136,0
n384936,O96828,0
n378572,P97474,0
n268628,P53830,0
n342998,Q9VVW5,0
n341566,Q91Z31,0
n278068,Q14493,0
n346311,O75940,0
n342332,P19736,0
n278837,P97499,0
n385467,Q8WWY3,0
n381833,Q49AS9,0
n337970,P09132,0
n284011,Q9UPQ9,0
n269586,Q9H0E3,0
n406952,Q14764,0
n266850,P33334,0
n337988,P78345,0
n337930,P24785,0
n278793,P13393,0
n557,Q9Z2D6,0
n384026,Q15428,0
n273432,P23246,0
n277779,Q14493,0
n288171,Q99181,0
n278120,P43321,0
n378843,Q6IBM8,0
n284874,O35295,0
n283662,Q9BUQ8,0
n327941,P49955,0
n274076,P0ACH5,0
n287622,P21538,0
n274947,B2WTN8,0
n285252,Q7KA80,0
n285273,P0A6X3,0
n371301,O08848,0
n265934,Q8CHK4,0
n364545,P0AGD7,0
n278412,P62318,0
n275527,Q15410,0
n273443,O00566,0
n340183,Q6PDM2,0
n346472,P49704,0
n270970,O00425,0
n346094,P21499,0
n342101,Q61164,0
n416648,Q06506,0
n346372,Q8TEQ6,0
n381509,P40417,0
n267643,P32605,0
n291059,P97767,0
n409305,Q8CHK4,0
n385039,P97440,0
n385488,P0C077,0
n271569,Q9UKV8,0
n408335,O95777,0
n266618,P40018,0
n341073,P52943,0
n334403,P61965,0
n278688,Q01081,0
n369995,O54864,0
n342618,P00579,0
n342331,P19338,0
n280457,G5EGR6,0
n339986,P84104,0
n384767,Q99NB9,0
n342029,Q61080,0
n383055,Q32KG2,0
n277787,P49960,0
n379350,Q9Z148,0
n411767,P17133,0
n285949,P0CE47,0
n275361,Q13148,0
n279015,P26368,0
n344559,Q9HCJ0,0
n270550,Q9CQI7,0
n288630,Q06217,0
n341082,P0ACH5,0
n269640,Q15410,0
n344675,P20424,0
n294937,Q9Y6M1,0
n268826,Q14F19,0
n377769,Q4G0J3,0
n341518,Q04305,0
n282388,Q91WM3,0
n405439,O00566,0
n268252,Q06217,0
n295830,Q01844,0
n379489,O95707,0
n332,A0PJ92,0
n382184,P23615,0
n381993,P97480,0
n385467,Q02354,0
n342205,Q06679,0
n265080,Q8CHK4,0
n342994,Q05022,0
n367848,Q9Y333,0
n378414,P0CE48,0
n379850,P48810,0
n267106,P61979,0
n293731,O09106,0
n378503,P21372,0
n407513,Q9D883,0
n338776,P01189,0
n381076,P19736,0
n5229,P09234,0
n342233,Q9CQJ4,0
n366714,Q08492,0
n340981,P00579,0
n370574,B7ZL34,0
n289720,Q7L014,0
n267514,Q7Z3B3,0
n409291,Q00723,0
n338905,P14859,0
n340200,P49711,0
n288250,Q04177,0
n3923,P61964,0
n277705,Q9HCJ0,0
n342677,Q96BK5,0
n342371,P63163,0
n406442,Q8MXS2,0
n385468,P40567,0
n281010,B1WB49,0
n282494,Q8VE97,0
n371915,P39990,0
n266107,P13393,0
n341460,P19735,0
n271192,P36048,0
n368394,Q00416,0
n422815,Q9H0E3,0
n265327,P0AGD7,0
n284235,P38282,0
n372944,Q9Y4Y9,0
n370423,Q08963,0
n379841,P15938,0
n339490,P55769,0
n335106,Q969L4,0
n289945,Q9Y4Y9,0
n289633,P49960,0
n415131,P17133,0
n272569,Q9NZI8,0
n381364,P07910,0
n287251,P61978,0
n342544,Q9VW15,0
n375715,P11938,0
n339856,Q9H9G7,0
n338875,Q12766,0
n341542,Q8NDV7,0
n286933,P55099,0
n178110,P32605,0
n380977,P62140,0
n378390,Q9D600,0
n283962,Q96BK5,0
n1877,O88974,0
n338712,P17980,0
n285979,P43321,0
n323889,P04637,0
n342977,Q9H633,0
n266732,P40567,0
n276562,P57743,0
n384327,Q07807,0
n284566,P08775,0
n264034,Q17339,0
n407721,P11633,0
n271681,Q13127,0
n387210,P35268,0
n271973,Q24562,0
n386391,P14210,0
n269625,P19785,0
n410722,P20053,0
n283896,P61979,0
n276041,O14980,0
n342671,Q99NB9,0
n332918,P62806,0
n290398,Q9Y333,0
n342566,Q9VSC1,0
n405556,P0AGD7,0
n346031,P0A6X7,0
n285084,P25635,0
n376403,P0A7Y8,0
n384700,P40089,0
n378619,P32807,0
n341368,P62312,0
n276679,P0ACH5,0
n363658,Q9VSS2,0
n374499,Q27274,0
n412024,I6L9I7,0
n338084,P40417,0
n265319,P19735,0
n270979,P23246,0
n376314,Q15410,0
n406442,P49963,0
n293320,P0AG67,0
n268548,P62314,0
n267420,P23511,0
n289042,Q14764,0
n281516,Q13148,0
n3829,Q02555,0
n271637,P49711,0
n386231,Q9H0E3,0
n368608,P37231,0
n287507,P32807,0
n271684,C8TKH6,0
n337731,Q61656,0
n342158,P0ACH5,0
n332454,P0AGD7,0
n363658,P09661,0
n413910,Q94535,0
n338960,Q91Z31,0
n345229,Q9Y6M1,0
n385229,P08621,0
n268548,P17980,0
n378273,Q505Q1,0
n6140,Q969L4,0
n274688,Q12766,0
n410487,P21499,0
n278614,G5EDI8,0
n416661,Q9Y2X3,0
n337758,Q80U70,0
n363631,O35295,0
n269451,Q00416,0
n342433,P08047,0
n339250,Q13435,0
n378100,Q5F2E7,0
n342871,P40018,0
n325594,O75494,0
n286322,Q91Z31,0
n5789,Q9D883,0
n295741,P36048,0
n280690,Q14764,0
n332877,O95707,0
n338437,O94906,0
n379342,B2WTN8,0
n266286,P33334,0
n342568,P0AD96,0
n379459,Q9NY12,0
n339106,Q99181,0
n283225,Q94535,0
n376366,P40565,0
n345032,Q9Z2D6,0
n285139,Q15022,0
n3920,Q61188,0
n406515,P62320,0
n363537,P0A7Y8,0
n276429,Q96G21,0
n286700,P62314,0
n363651,P11632,0
n265891,P40567,0
n375603,Q6PDM2,0
n386154,P19735,0
n270185,P62317,0
n280776,P35268,0
n383080,P10121,0
n342157,P62314,0
n283634,Q01844,0
n339786,P38282,0
n286699,P23615,0
n373788,P61964,0
n382317,P29341,0
n264146,Q9HCJ0,0
n3826,Q8NEI3,0
n339049,Q8WWY3,0
n384498,Q92994,0
n372336,P97474,0
n286765,Q9BUQ8,0
n268680,O94906,0
n371891,P0A6X7,0
n337808,P54999,0
n342860,P35453,0
n386571,Q9Y333,0
n345277,O95793,0
n373575,P21372,0
n380148,Q96RS0,0
n344930,P02828,0
n4879,P18102,0
n369769,P02930,0
n384767,P35637,0
n5627,Q9NY12,0
n385139,P0ACF4,0
n287622,P63163,0
n408119,Q00416,0
n384398,Q01130,0
n385203,P13393,0
n379304,Q9VVW5,0
n405660,Q99613,0
n423074,Q15459,0
n287667,P62315,0
n377639,Q12136,0
n381833,P20053,0
n367363,O95793,0
n293778,Q9D883,0
n279152,P0C077,0
n268566,G5EGR6,0
n287416,Q13148,0
n332578,O15116,0
n338204,C8TVH5,0
n341784,P11940,0
n339410,Q62348,0
n285658,Q24562,0
n288959,Q01081,0
n381585,P0ACH5,0
n412800,Q9UL18,0
n384625,Q9HCJ0,0
n381521,Q9UK45,0
n375703,Q505Q1,0
n405484,P01236,0
n4373,Q13595,0
n268063,P61011,0
n272806,P43634,0
n284905,Q9V429,0
n287960,Q8IYM9,0
n410462,O96828,0
n273946,P84243,0
n4536,Q7TPM0,0
n279289,O60341,0
n4292,Q9Y3B4,0
n294814,Q00899,0
n387397,P10121,0
n280793,P53617,0
n338245,P15646,0
n387266,P08621,0
n346520,P41230,0
n278706,Q03096,0
n280961,Q14F19,0
n288488,Q04437,0
n372578,Q9UK45,0
n284046,Q61656,0
n374652,P62136,0
n343060,P77398,0
n269515,Q62376,0
n379310,Q9CQJ4,0
n409275,Q99575,0
n383567,P13445,0
n4870,Q9CQJ4,0
n337698,O09106,0
n289554,Q00416,0
n337930,Q15717,0
n345260,A6ZPU3,0
n338811,Q9H9G7,0
n289720,Q14F19,0
n414631,Q17339,0
n406952,P34247,0
n4683,Q9HCJ0,0
n339118,P0AA16,0
n346510,Q12460,0
n383209,P61964,0
n364336,Q04437,0
n341862,P53276,0
n291635,Q8MXS2,0
n382083,O88569,0
n410191,P27048,0
n289150,Q15428,0
n338553,P23615,0
n342120,Q6P2Q9,0
n381958,Q80Y84,0
n385069,Q9W0Y8,0
n346535,Q12420,0
n365664,Q05946,0
n385261,P0A9E2,0
n344941,Q04437,0
n341824,P08047,0
n276034,P08775,0
n345179,Q3MI39,0
n286860,P17844,0
n384975,P62316,0
n411680,O75940,0
n342565,P62318,0
n290751,P39682,0
n344658,P43321,0
n272989,Q03338,0
n342243,P0C0V0,0
n338897,P32807,0
n338886,Q99575,0
n270596,Q06506,0
n290135,Q7KTD2,0
n178012,P0C0V0,0
n343036,Q9VW15,0
n346397,A2VCT9,0
n268600,Q4VA08,0
n337644,O54864,0
n346428,Q8MXS2,0
n274495,P15646,0
n382184,Q05900,0
n271881,Q00899,0
n339250,P13445,0
n341373,P04637,0
n339824,Q15910,0
n325854,Q03096,0
n337990,P61978,0
n341770,O70372,0
n293320,P02825,0
n344651,P23615,0
n381509,P08621,0
n345044,P0ACH5,0
n408211,P11633,0
n269349,Q01081,0
n344711,O00566,0
n269290,Q8VE18,0
n338047,P17735,0
n295123,Q9Y6Y0,0
n285447,P20053,0
n272546,O60341,0
n333750,P61978,0
n283364,Q7KA80,0
n269457,P25635,0
n289493,G5EGR6,0
n338836,P23246,0
n272428,P08775,0
n384975,P08621,0
n381409,Q12874,0
n4437,Q05900,0
n341727,P17735,0
n282285,P49960,0
n378803,O94992,0
n338824,Q9H814,0
n287578,O75643,0
n368759,Q13523,0
n380175,Q13285,0
n327490,Q6PDM2,0
n340966,O43172,0
n342441,Q9H0W8,0
n6006,Q9NVP2,0
n287173,P62314,0
n339250,P0AA16,0
n340094,P47083,0
n385192,P40968,0
n379360,P97767,0
n267106,P17214,0
n337957,Q9VVW5,0
n345418,P15172,0
n405755,P32807,0
n379436,Q9UPQ9,0
n385256,Q4G0J3,0
n287578,Q9V4Q8,0
n325594,P53617,0
n384082,B1IVL4,0
n287216,Q06679,0
n338991,A0PJ92,0
n406566,Q13148,0
n363878,Q9H0W8,0
n284190,Q49AS9,0
n345249,Q13148,0
n342926,Q9H9G7,0
n264009,Q9V4Q8,0
n288410,P0AD96,0
n267107,P42669,0
n275113,P53830,0
n342328,P61965,0
n385229,P53207,0
n383958,Q9BUQ8,0
n272926,Q05022,0
n381022,P13445,0
n368637,Q9Y3B4,0
n339216,P41230,0
n5023,Q01130,0
n342610,P60842,0
n381941,P29341,0
n345674,O43447,0
n376502,Q9Z191,0
n286366,P39682,0
n340753,Q8CJG0,0
n342044,P62305,0
n385806,P20424,0
n324330,P01236,0
n342299,I6L9I7,0
n286249,Q9H0W8,0
n277887,Q8TEQ6,0
n406296,P01344,0
n414453,P40068,0
n346126,P35453,0
n272525,Q9Y4Y9,0
n338108,P02340,0
n276105,Q13595,0
n5627,Q04437,0
n265125,P26368,0
n385730,G5EBF5,0
n337731,Q91WM3,0
n375935,Q05022,0
n271269,P30620,0
n379581,Q9UKL0,0
n272675,P57784,0
n406566,O35295,0
n277912,Q9HCJ0,0
n341129,P11632,0
n340835,P62315,0
n342077,Q6PJX3,0
n346520,P26368,0
n375021,P35453,0
n285447,Q00899,0
n277322,P0A6H1,0
n379480,Q12368,0
n345559,P38282,0
n369876,Q9V4Q8,0
n338461,Q00539,0
n340748,P42184,0
n283142,P0A6X3,0
n387402,P54999,0
n407073,P15938,0
n285289,P0A6X7,0
n409649,P25337,0
n276997,P53905,0
n338591,P34247,0
n271254,P0ACF0,0
n284046,Q9Y2X3,0
n341819,B7ZL34,0
n339386,Q60795,0
n273955,P40089,0
n276263,P49963,0
n387306,P38282,0
n342371,P0A6M8,0
n405893,O95707,0
n340715,Q8NDV7,0
n286705,P31943,0
n265840,P0ACH5,0
n274101,P20053,0
n295741,P21499,0
n365550,P01344,0
n274521,Q8CJG0,0
n339558,Q7KA80,0
n385569,P07910,0
n289796,Q12499,0
n270826,Q05022,0
n340522,P11633,0
n290828,Q07508,0
n340011,P32899,0
n337939,P11938,0
n345045,Q9BUQ8,0
n410152,O43172,0
n378631,O75817,0
n345433,O94906,0
n338471,P84104,0
n324236,P17214,0
n423837,O75817,0
n338414,Q60795,0
n344818,Q9NZI8,0
n372786,Q32KG2,0
n338379,P27048,0
n271929,Q7KA80,0
n414631,Q9Y6Y0,0
n342622,P38882,0
n363314,Q07508,0
n269437,Q12874,0
n341479,P20424,0
n410026,P62304,0
n344508,Q13523,0
n409359,P63162,0
n276254,Q92994,0
n342541,P0ACG1,0
n346361,Q00899,0
n386737,M1FYN7,0
n345781,O09106,0
n408890,Q61164,0
n383460,P0A6X3,0
n280961,Q86X94,0
n341298,P24785,0
n405621,G5EDI8,0
n382143,Q99020,0
n283683,Q9Y4Z0,0
n287043,P0AD96,0
n269901,Q9U2U0,0
n276124,P11633,0
n290281,C8TVH5,0
n341324,P10180,0
n365366,P69913,0
n271907,P01189,0
n286531,Q62376,0
n345418,P83876,0
n367426,P0AG67,0
n342543,P31943,0
n275463,P40968,0
n377656,P0ACF0,0
n406866,P13445,0
n275171,Q01130,0
n384140,P14678,0
n276931,Q9UK45,0
n178134,Q12136,0
n279526,Q05022,0
n387112,Q6P2Q9,0
n385688,Q80Y84,0
n283637,O14746,0
n369186,Q12499,0
n265471,Q14F19,0
n342977,Q05946,0
n341012,P97474,0
n408340,P97499,0
n273416,P40968,0
n341230,P0CE48,0
n284353,P06843,0
n339061,P21499,0
n266643,Q62376,0
n339250,P61979,0
n407963,C8UF15,0
n386649,Q9H814,0
n368624,P49458,0
n378287,O09106,0
n341721,P62314,0
n286933,P84243,0
n338264,Q03776,0
n345173,P19338,0
n178137,Q04177,0
n271828,P17980,0
n339451,Q9Y6M1,0
n265327,P38199,0
n1414,P40018,0
n5564,Q99613,0
n276455,Q12874,0
n278448,P57784,0
n325244,P49711,0
n277169,P40565,0
n386372,G5EDI8,0
n344916,Q9H633,0
n339049,Q9Y6Y0,0
n281603,P49704,0
n374660,Q04500,0
n278087,O08688,0
n288172,P09132,0
n407173,P32639,0
n290274,Q96DU9,0
n279227,P38199,0
n341878,P62312,0
n406198,O00566,0
n339421,Q04500,0
n384573,Q03776,0
n273702,P97433,0
n341566,Q12420,0
n344949,P55099,0
n380060,Q9Y4Z0,0
n345139,Q61188,0
n342328,P30620,0
n346205,P43321,0
n381222,O60832,0
n342434,Q00416,0
n345385,P01189,0
n406191,Q02555,0
n341819,Q9Y4Y9,0
n386539,P31943,0
n270795,P19338,0
n292255,P77398,0
n268450,Q9Y2X3,0
n285904,Q99181,0
n277810,Q8K4Z5,0
n340277,Q9Y6Y0,0
n370574,Q06679,0
n376384,P40055,0
n341298,P62140,0
n383794,Q6PDM2,0
n275316,P83369,0
n369186,P97474,0
n278464,Q9Y4Z0,0
n283191,Q61164,0
n269421,P02340,0
n341592,Q00899,0
n290398,Q9VVW5,0
n295092,P21499,0
n338482,Q01094,0
n419134,Q13435,0
n338024,P11632,0
n384624,Q9V429,0
n341608,Q07508,0
n288488,P40565,0
n386901,Q07955,0
n407520,Q86X94,0
n385516,Q7KTD2,0
n288959,P33203,0
n386501,O75940,0
n383862,P19735,0
n377859,P61964,0
n410904,P0AED5,0
n387210,P0C077,0
n370849,P26368,0
n345559,Q13838,0
n342041,P11938,0
n272087,Q15410,0
n338646,P43634,0
n341878,Q9Y3B4,0
n419134,Q16533,0
n341082,Q15459,0
n285236,Q6IPL9,0
n338533,C8UF15,0
n370849,Q9NZI8,0
n377707,P25337,0
n381081,P0ACF4,0
n327487,P62806,0
n275811,P01189,0
n288250,Q6IBM8,0
n271462,P01344,0
